Sonntag Reporting Service d/b/a Chicago-area Realtime & Court Reporting, Ltd.|Chicago, IL, Marekani · +1 800-232-0265|Illinois|http://chicago-realtime.com/
Maninfior Court Reporting Services|Mattoon, IL, Marekani · +1 217-235-1127|Illinois|/maps/dir//Maninfior+Court+Reporting+Services,+1612+Lafayette+Ave,+Mattoon,+IL+61938,+Marekani/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x887311d993d8b7cb:0x88ccf84cdad4f6f8?sa=X&ved=1t:57443&ictx=111
Circuit Wide Reporting|Galesburg, IL, Marekani · +1 309-343-3376|Illinois|/maps/dir//Circuit+Wide+Reporting,+476+E+Main+St+%23643,+Galesburg,+IL+61401,+Marekani/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x87e1be0fed4b7ca1:0x228bc6171d7987c7?sa=X&ved=1t:57443&ictx=111
Springer Reporting Service|+1 618-345-0742|Illinois|None
County Court Reporters Inc|Wheaton, IL, Marekani · +1 630-653-1622|Illinois|http://www.countycourtreportersinc.com/
Depo Court Reporting Services|Naperville, IL, Marekani · +1 630-983-0030|Illinois|http://depocourt.com/
Keefe Reporting Co|Belleville, IL, Marekani · +1 618-277-0190|Illinois|http://keefereporting.com/
U.S. Legal Support Court Reporting Services|Chicago, IL, Marekani · +1 312-957-4546|Illinois|https://www.uslegalsupport.com/court-reporting-services-chicago/?utm_source=GMBlisting&utm_medium=organic
Area Wide Reporting & Video|Champaign, IL, Marekani · +1 800-747-6789|Illinois|http://www.areawide.net/
Thompson Court Reporters, Inc.|Northbrook, IL, Marekani · +1 312-421-3377|Illinois|http://thompsonreporters.com/
Chimniak Court Reporting and Video, Inc.|Chicago, IL, Marekani · +1 312-781-9111|Illinois|http://www.chimniakcourtreporting.com/
Bridges Court Reporting and Video Service|Chicago, IL, Marekani · +1 312-332-6345|Illinois|http://www.bridgescourtreporting.com/
Toomey Reporting|Chicago, IL, Marekani · +1 312-853-0648|Illinois|https://toomeyreporting.com/
Lightfoot Court Reporting|Chicago, IL, Marekani · +1 312-701-1090|Illinois|/maps/dir//Lightfoot+Court+Reporting,+221+N+La+Salle+St+%23+1950,+Chicago,+IL+60601,+Marekani/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x880e2de694e7d361:0x3f844dfecc6c9194?sa=X&ved=1t:57443&ictx=111
Veritext Legal Solutions|Chicago, IL, Marekani · +1 800-248-3290|Illinois|https://www.veritext.com/chicago/
L & L Reporting Service, Inc.|Waukegan, IL, Marekani · +1 847-623-7580|Illinois|http://landlcourtreporting.com/
George E Rydman & Associates Ltd|Joliet, IL, Marekani · +1 815-727-4363|Illinois|http://www.georgerydman.com/
Paszkiewicz Litigation Services, Home of Lake Cook Reporting|Buffalo Grove, IL, Marekani · +1 847-236-0773|Illinois|https://www.spreporting.com/
Mosier Reporting Services LLC|Chicago, IL, Marekani · +1 312-632-1116|Illinois|http://www.mosierreporting.com/
Esquire Deposition Solutions, LLC|Chicago, IL, Marekani · +1 312-782-8087|Illinois|https://www.esquiresolutions.com/?utm_medium=yext&utm_source=gmb&y_source=1_MTU0NTU1NjMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
Advantage Reporting Service|Peoria, IL, Marekani · +1 309-673-1881|Illinois|http://www.advantagereportingservice.com/
Charles R. Zandi, CSR|+1 312-435-5387|Illinois|None
PohlmanUSA Court Reporting & Litigation Services|Chicago, IL, Marekani · +1 877-421-0099|Illinois|http://pohlmanusa.com/?utm_source=gmb&utm_medium=organic
La Corte|Chicago, IL, Marekani · +1 312-663-5199|Illinois|/maps/dir//La+Corte,+219+S+Dearborn+St+%23+1918,+Chicago,+IL+60604,+Marekani/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x880e2cbcb885436d:0xab108f3b9e06168a?sa=X&ved=1t:57443&ictx=111
Royal Reporting Services, Inc.|Chicago, IL, Marekani · +1 312-361-8851|Illinois|http://www.royalreportingservices.com/
Digital Dep & Video|Chicago, IL, Marekani · +1 312-454-6141|Illinois|http://www.digitaldeps.com/
Advocate Court Reporters|Chicago, IL, Marekani · +1 312-521-3376|Illinois|http://advocatereporters.com/
Absolute Reporters|Chicago, IL, Marekani · +1 312-444-9882|Illinois|http://www.absolutereporters.net/
Atkinson-Baker Court Reporters|Chicago, IL, Marekani · +1 312-930-1178|Illinois|https://www.depo.com/
Associated Court Reporters|Taylorville, IL, Marekani · +1 217-824-5717|Illinois|/maps/dir//Associated+Court+Reporters,+105+S+Cherokee+St,+Taylorville,+IL+62568,+Marekani/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x8874e436f54e7873:0x95717419a7d96c72?sa=X&ved=1t:57443&ictx=111
Sefton Reporting Service, Ltd.|Chicago, IL, Marekani · +1 312-578-8901|Illinois|http://seftonreporting.com/
McCorkle Litigation Services, Inc.|Chicago, IL, Marekani · +1 312-263-0052|Illinois|http://mcdeps.com/
Schelli Reporting Service|Chicago, IL, Marekani · +1 312-558-1113|Illinois|http://schellireporting.com/
SRS|Peoria, IL, Marekani · +1 309-690-3330|Illinois|/maps/dir//SRS,+11112+N+Quail+Ln,+Peoria,+IL+61615,+Marekani/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x880a44ece2692cf3:0x7e3a6b451aa09ac5?sa=X&ved=1t:57443&ictx=111
Lisa Breiter, CSR (IL), CRR, RMR lisabreiter@comcast.net|+1 630-885-0455|Illinois|None
Joanne Cimino Court Reporting|Chicago, IL, Marekani · +1 312-263-4677|Illinois|/maps/dir//Joanne+Cimino+Court+Reporting,+200+N+Dearborn+St+UNIT+3904,+Chicago,+IL+60601,+Marekani/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x880e2cb06de25667:0x59889e78288778c?sa=X&ved=1t:57443&ictx=111
Jensen Litigation Solutions|Chicago, IL, Marekani · +1 312-236-6936|Illinois|/maps/dir//Jensen+Litigation+Solutions,+180+N+La+Salle+Dr+%232800,+Chicago,+IL+60601,+Marekani/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x880e2cb9ec507e35:0xfe5bacebf3f9540a?sa=X&ved=1t:57443&ictx=111
Cook County Court Reporter|Rolling Meadows, IL, Marekani · +1 847-818-2600|Illinois|https://www.cookcountycourt.org/ABOUT-THE-COURT/Office-of-the-Chief-Judge/Court-Related-Services/Official-Court-Reporters
Eunice Sachs & Associates|Flossmoor, IL, Marekani · +1 708-709-0500|Illinois|http://www.sachsreporting.com/
Area Wide Reporting Service|Champaign, IL, Marekani · +1 217-356-5119|Illinois|https://areawide.net/
Urlaub Bowen & Associates|Chicago, IL, Marekani · +1 312-781-9586|Illinois|http://urlaubbowen.com/
Arndt Reporting & Legal Video|Millstadt, IL, Marekani · +1 618-277-7677|Illinois|http://www.arndtreporting.com/
Metro Reporting Services Ltd|Wheaton, IL, Marekani · +1 630-690-0050|Illinois|http://www.metroreportingservice.com/
Efficiency Reporting|Wheaton, IL, Marekani · +1 630-682-8887|Illinois|http://www.efficiencyreporting.com/
Advantage Court Reporting|Bloomington, IL, Marekani · +1 309-829-4139|Illinois|http://www.advantagereportingservice.com/
Kennay Court Reporting|Rockford, IL, Marekani · +1 815-901-3207|Illinois|/maps/dir//Kennay+Court+Reporting,+Rockford,+IL+61101,+Marekani/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x8808bf35c635a3c9:0x1d9d211e5d19b399?sa=X&ved=1t:57443&ictx=111
Precise Reporting Service|Hoffman Estates, IL, Marekani · +1 847-551-3460|Illinois|http://www.precisers.com/
Textnet Digital Court Reporting|Chicago, IL, Marekani · +1 312-868-0305|Illinois|http://www.textnet.com/
Dillon Reporting Service|Chicago, IL, Marekani · +1 312-553-0069|Illinois|http://dillonreporting.com/
Certified Reporting Company|Chicago, IL, Marekani · +1 312-922-1666|Illinois|/maps/dir//Certified+Reporting+Company,+11+E+Adams+St+%23+1608,+Chicago,+IL+60603,+Marekani/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x880e2ca34272be6b:0x72c1ad4b1f7614c0?sa=X&ved=1t:57443&ictx=111
Planet Depos Jacque Wolf|+1 312-607-3771|Illinois|None
Illinois Electronic Court Reporters Association|Chicago, IL, Marekani · +1 312-285-2262|Illinois|https://ilecra.org/
Patti Blair Court Reporters Pc|Chicago, IL, Marekani · +1 312-782-8376|Illinois|/maps/dir//Patti+Blair+Court+Reporters+Pc,+105+W+Adams+St+%23+2501,+Chicago,+IL+60603,+Marekani/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x880e2cbc8a8387ad:0xc3ce25f03e73c1a4?sa=X&ved=1t:57443&ictx=111
Janson Reporting Services Ltd|Elgin, IL, Marekani · +1 847-464-1003|Illinois|/maps/dir//Janson+Reporting+Services+Ltd,+10N550+Long+View+Ln,+Elgin,+IL+60124,+Marekani/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x880f197b824a5663:0x6f250ec8ae1e524?sa=X&ved=1t:57443&ictx=111
Kragness Court Reporting|Crete, IL, Marekani · +1 708-758-9188|Illinois|/maps/dir//Kragness+Court+Reporting,+3430+Innsbruck+Ln,+Crete,+IL+60417,+Marekani/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x880e1c6ee3810bc5:0xe0a6a5eae56e7141?sa=X&ved=1t:57443&ictx=111
Excel Reporters Inc|Chicago, IL, Marekani · +1 312-814-8400|Illinois|/maps/dir//Excel+Reporters+Inc,+60+W+Randolph+St+%23+300,+Chicago,+IL+60601,+Marekani/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x880e2cba963a91d1:0x73fccea94bba543f?sa=X&ved=1t:57443&ictx=111
None|None|Illinois|None
None|None|Illinois|None
None|None|Illinois|None


Circle City Reporting|Indianapolis, IN, Marekani · +1 317-635-7857|Indiana|http://circlecityreporting.com/
Stewart Richardson Deposition Services|Indianapolis, IN, Marekani · +1 317-237-3773|Indiana|http://www.stewartrichardson.com/
Connor Reporting|Indianapolis, IN, Marekani · +1 800-554-3376|Indiana|https://www.connorreporting.com/
Associated Reporting|Indianapolis, IN, Marekani · +1 317-631-0940|Indiana|https://www.circlecityreporting.com/
Alliance Court Reporting|Indianapolis, IN, Marekani · +1 317-875-3914|Indiana|http://www.alliancecourtreporting.com/
Emerson Reporting|Indianapolis, IN, Marekani · +1 317-695-3300|Indiana|https://emersonreporting.com/
Iseminger & Associates, Inc.|Valparaiso, IN, Marekani · +1 219-464-2178|Indiana|http://courtreporters-in.com/
Cardinal Court Reporting|Indianapolis, IN, Marekani · +1 765-644-3040|Indiana|http://www.cardinalcourtreporting.com/
CK Reporting Ltd|Schererville, IN, Marekani · +1 219-205-3390|Indiana|http://www.ckreporting.com/
Professional Court Reporters|Rockville, IN, Marekani · +1 765-344-1997|Indiana|/maps/dir//Professional+Court+Reporters,+2498+Annapolis+Rd,+Rockville,+IN+47872,+Marekani/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x886d3b1a80e9600f:0x4a7b62b0f974a6e?sa=X&ved=1t:57443&ictx=111
Marion Office Court Reporting, Inc.|Marion, IN, Marekani · +1 765-662-0015|Indiana|http://www.officecourtreporting.com/
Alliance Court Reporting|Carmel, IN, Marekani · +1 317-875-3914|Indiana|http://www.alliancecourtreporting.com/
Coulter Reporting LLC|Jeffersonville, IN, Marekani · +1 812-733-0029|Indiana|https://www.coulterreporting.com/
Coulter Reporting LLC|New Albany, IN, Marekani · +1 812-542-5160|Indiana|http://www.coulterreporting.com/new-albany/
Fissinger & Associates Court Reporters|Munster, IN, Marekani · +1 219-972-0600|Indiana|https://fissinger-associates-court-reporters.business.site/
Stewart Richardson Court Reporting & Deposition Services|Valparaiso, IN, Marekani · +1 219-462-3436|Indiana|http://www.stewartrichardson.com/
SmS Reporting, LLC|Corydon, IN, Marekani · +1 812-267-2402|Indiana|http://www.smsreportingllc.com/
Office Court Reporting, LLC|Marion, IN, Marekani · +1 765-662-0015|Indiana|http://www.officecourtreporting.com/
Williams Court Reporting, LLC|Anderson, IN, Marekani · +1 765-644-3040|Indiana|https://cardinalcourtreporting.com/
BOSS Reporters|Gary, IN, Marekani · +1 219-769-9090|Indiana|http://www.bossreporters.com/
Crist Reporting Services|Portage, IN, Marekani · +1 219-762-1158|Indiana|/maps/dir//Crist+Reporting+Services,+2164+Whippoorwill+St,+Portage,+IN+46368,+Marekani/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x8811be4b03903d51:0x2319e7efe1904fdb?sa=X&ved=1t:57443&ictx=111
Holm Court Reporting & Video|Fort Wayne, IN, Marekani · +1 260-420-5025|Indiana|http://www.holmreporting.com/
Connor Reporting|Bloomington, IN, Marekani · +1 800-554-3376|Indiana|https://connorreporting.com/all-locations/bloomington-in/
Connor Reporting|Lafayette, IN, Marekani · +1 800-554-3376|Indiana|http://connorreporting.com/
Coulter Reporting LLC|Bloomington, IN, Marekani · +1 812-578-7440|Indiana|/maps/dir//Coulter+Reporting+LLC,+642+N+Madison+St,+Bloomington,+IN+47404,+Marekani/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x886c671fc1319085:0xe8b7d1e09bf51ccd?sa=X&ved=1t:57443&ictx=111
Summit City Reporting, Inc.|Fort Wayne, IN, Marekani · +1 260-486-3954|Indiana|/maps/dir//Summit+City+Reporting,+Inc.,+203+W+Wayne+St+%23406,+Fort+Wayne,+IN+46802,+Marekani/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x8815e4f32b7e2345:0xf44b297b4f41ef95?sa=X&ved=1t:57443&ictx=111
Smith Reporting - Fishers|Fishers, IN, Marekani · +1 800-700-3566|Indiana|https://www.smithreporting.net/
Kokomo Office Court Reporting|Marion, IN, Marekani · +1 765-667-7537|Indiana|http://www.officecourtreporting.com/
Watkins Depositions|Martinsville, IN, Marekani · +1 765-349-1294|Indiana|http://watkinsdepositions.com/
Stewart Richardson Deposition Services|South Bend, IN, Marekani · +1 574-300-3885|Indiana|https://www.stewartrichardson.com/
Susan Evans-Melvin, LLC|+1 317-205-6077|Indiana|https://susanevansmelvin.carrd.co/
Emerson Reporting|Greenwood, IN, Marekani · +1 317-695-3300|Indiana|http://emersonreporting.com/
Crossroads Court Reporting|Terre Haute, IN, Marekani · +1 812-299-0442|Indiana|/maps/dir//Crossroads+Court+Reporting,+9733+Sable+Ridge+Ln,+Terre+Haute,+IN+47802,+Marekani/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x886d79d928fd5aff:0xeb6655bb133458d5?sa=X&ved=1t:57443&ictx=111
Smith Reporting - Noblesville|Noblesville, IN, Marekani · +1 765-284-7836|Indiana|http://smithreporting.net/
Connor Reporting|Fort Wayne, IN, Marekani · +1 800-554-3376|Indiana|https://connorreporting.com/all-locations/ft-wayne-in/
Indy Depositions,LLC|Indianapolis, IN, Marekani · +1 317-450-6218|Indiana|http://www.indydepositions.com/
Boss Reporters - Merrillville|Merrillville, IN, Marekani · +1 219-769-9090|Indiana|http://www.bossreporters.com/
Stewart Richardson Deposition Services|Fort Wayne, IN, Marekani · +1 260-444-4864|Indiana|http://www.stewartrichardson.com/
Smith Reporting - Muncie|Muncie, IN, Marekani · +1 765-284-7836|Indiana|http://www.smithreporting.net/
Midwest Reporting, Inc|South Bend, IN, Marekani · +1 574-288-4242|Indiana|/maps/dir//Midwest+Reporting,+Inc,+1448+Lincolnway+E,+South+Bend,+IN+46613,+Marekani/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x8816ccfd545b67a5:0x7bc6c46bba9055f7?sa=X&ved=1t:57443&ictx=111
Fillenwarth Reporting Services|Whiteland, IN, Marekani · +1 317-345-6179|Indiana|/maps/dir//Fillenwarth+Reporting+Services,+775+Hummingbird+Ln,+Whiteland,+IN+46184,+Marekani/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x886b688c2a78b881:0x408b6ad3afee977d?sa=X&ved=1t:57443&ictx=111
Connor Reporting|Carmel, IN, Marekani · +1 888-283-1161|Indiana|http://connorreporting.com/
Smith Reporting - Richmond|Richmond, IN, Marekani · +1 765-966-6474|Indiana|http://www.smithreporting.net/
Smith Reporting - Kokomo|Kokomo, IN, Marekani · +1 800-700-3566|Indiana|http://smithreporting.net/
Thompson-Stidham Reporting|+1 812-889-3993|Indiana|None
Fisher Reporting, Inc.|Ellettsville, IN, Marekani · +1 812-876-7312|Indiana|/maps/dir//Fisher+Reporting,+Inc.,+2013+N+Limestone+Dr,+Ellettsville,+IN+47429,+Marekani/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x886c5fb06d57cc87:0x58d14a7f81d1659d?sa=X&ved=1t:57443&ictx=111
Farris Reporting|+1 812-425-6283|Indiana|None
Petro Reporting|Fort Wayne, IN, Marekani · +1 260-422-4404|Indiana|http://www.petroreporting.com/
Tri State Reporting Inc|Evansville, IN, Marekani · +1 812-477-7666|Indiana|http://tsreporting.com/
Boss Reporters Valpo|Valparaiso, IN, Marekani · +1 219-769-9090|Indiana|http://bossreporters.com/
Gail Malm Armstrong|Logansport, IN, Marekani · +1 574-297-4938|Indiana|http://gailmalmcr.com/
Aich Reporting Services|Corydon, IN, Marekani · +1 812-267-2039|Indiana|/maps/dir//Aich+Reporting+Services,+Upstairs+Office,+211+N+Capitol+Ave,+Corydon,+IN+47112,+Marekani/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x88693754700e255f:0x46a5892f5fdc0403?sa=X&ved=1t:57443&ictx=111
Marilyn M, Jones & Associates|Michigan City, IN, Marekani · +1 219-879-4077|Indiana|/maps/dir//Marilyn+M,+Jones+%26+Associates,+1416+Franklin+St,+Michigan+City,+IN+46360,+Marekani/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x8811080353aee033:0x6c3d1cb4fdf75da0?sa=X&ved=1t:57443&ictx=111
Karen M Price & Associates|Merrillville, IN, Marekani · +1 219-756-0702|Indiana|/maps/dir//Karen+M+Price+%26+Associates,+114+W+79th+Ave,+Merrillville,+IN+46410,+Marekani/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x8811eedbc3539469:0x166e99e1de192d2?sa=X&ved=1t:57443&ictx=111
Taylor Court Reporters|Louisville, KY, Marekani · +1 502-671-8110|Indiana|https://taylorcourtreporters.com/
Kentuckiana Court Reporters|Louisville, KY, Marekani · +1 502-589-2273|Indiana|http://www.kentuckianareporters.com/
Migliore & Associates LLC|Louisville, KY, Marekani · +1 502-561-3417|Indiana|https://miglioreassociates.com/
Coulter Reporting LLC|Louisville, KY, Marekani · +1 502-582-1627|Indiana|https://www.coulterreporting.com/
Jury Parking|Indianapolis, IN, Marekani|Indiana|/maps/dir//Jury+Parking,+Indianapolis,+IN+46204,+Marekani/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x886b51d81e2a8825:0xe14e490f8b1225c2?sa=X&ved=1t:57443&ictx=111
Video Court Reporting Services, Inc.|Northfield, KY, Marekani · +1 502-561-9988|Indiana|http://www.videocourtreportingky.com/
County Court Reporter|Elkhart, IN, Marekani · +1 574-523-2321|Indiana|/maps/dir//County+Court+Reporter,+315+S+2nd+St,+Elkhart,+IN+46516,+Marekani/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x8816c3290d24a541:0x55ae33fe16136e4?sa=X&ved=1t:57443&ictx=111
Wimmel Reporting Services|+1 513-365-5825|Indiana|http://www.wimmelreporting.com/
College of Court Reporting Inc|Valparaiso, IN, Marekani · +1 866-294-3974|Indiana|http://www.ccr.edu/
Callahan Reporting Inc|Fishers, IN, Marekani|Indiana|/maps/dir//Callahan+Reporting+Inc,+151+Sunblest+Blvd+S,+Fishers,+IN+46038,+Marekani/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x8814b3a23f7a81a5:0x222ad68af76e513?sa=X&ved=1t:57443&ictx=111
L & L Reporting Inc|Gary, IN, Marekani · +1 219-670-2238|Indiana|/maps/dir//L+%26+L+Reporting+Inc,+7801+Lake+Shore+Dr,+Gary,+IN+46403,+Marekani/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x8811c0ecfc0af811:0xf54e3b272aecd3b1?sa=X&ved=1t:57443&ictx=111

Court Reporters of Iowa - Iowa City Iowa|Iowa City, IA, Marekani · +1 800-270-3376|Iowa|http://www.courtreportersofiowa.com/
Court Reporters of Iowa - Des Moines|Des Moines, IA, Marekani · +1 800-270-3376|Iowa|http://www.courtreportersofiowa.com/
Court Reporters of Iowa - Cedar Rapids|Cedar Rapids, IA, Marekani · +1 800-270-3376|Iowa|http://www.courtreportersofiowa.com/
Petersen Court Reporters, Inc.|Des Moines, IA, Marekani · +1 515-243-6596|Iowa|https://www.petersencourtreporters.com/
Court Reporters of Iowa - Marshalltown|Marshalltown, IA, Marekani · +1 800-270-3376|Iowa|http://www.courtreportersofiowa.com/
Court Reporters of Iowa - Storm Lake / Cherokee|Storm Lake, IA, Marekani · +1 800-270-3376|Iowa|http://www.courtreportersofiowa.com/
Court Reporters of Iowa - Spencer|Spencer, IA, Marekani · +1 800-270-3376|Iowa|http://www.courtreportersofiowa.com/
Court Reporters of Iowa - Clear Lake|Clear Lake, IA, Marekani · +1 800-270-3376|Iowa|http://www.courtreportersofiowa.com/
Thomas & Thomas Court Reporters and Certified Legal Video, LLC - Des Moines, Iowa|Des Moines, IA, Marekani · +1 800-556-6301|Iowa|http://www.ttcrs.com/locations/des-moines
Court Reporters of Iowa - Pella - 1.800.270.3376|Pella, IA, Marekani · +1 712-210-5050|Iowa|http://www.courtreportersofiowa.com/
Court Reporters of Iowa - Carroll - 1.800.270.3376|Carroll, IA, Marekani · +1 712-210-5050|Iowa|http://www.courtreportersofiowa.com/
North Iowa Reporting|Mason City, IA, Marekani · +1 641-430-7891|Iowa|http://www.northiowareporting.com/
Sweeney Court Reporting Services|Des Moines, IA, Marekani · +1 515-244-6373|Iowa|/maps/dir//Sweeney+Court+Reporting+Services,+505+5th+Ave+%23320,+Des+Moines,+IA+50309,+Marekani/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x87ee9900db364577:0xfb9f448fc2fbdb78?sa=X&ved=1t:57443&ictx=111
Court Reporters of Iowa - Oskaloosa - 1.800.270.3376|Oskaloosa, IA, Marekani · +1 712-210-5050|Iowa|http://www.courtreportersofiowa.com/
Huney-Vaughn Court Reporters|Des Moines, IA, Marekani · +1 515-288-4910|Iowa|http://www.huneyvaughn.com/
Susan Frye Court Reporting|Des Moines, IA, Marekani · +1 515-284-1972|Iowa|http://www.susanfryecourtreporting.com/
Malloy Reporting Service|Boone, IA, Marekani · +1 515-230-2772|Iowa|https://www.malloyreporting.com/
Accurate Reporting Service - Depositions (Decorah, Iowa)|Decorah, IA, Marekani · +1 563-584-9673|Iowa|https://www.accuratereportingservice.com/
Huney-Vaughn Court Reporters|Davenport, IA, Marekani · +1 563-326-6480|Iowa|http://www.huneyvaughn.com/
Midwest Court Reporting Llc|Ankeny, IA, Marekani · +1 515-965-0411|Iowa|http://www.midwestcourtreporting.com/
Petersen Court Reporters, Inc.|+1 515-243-6596|Iowa|http://petersencourtreporters.com/
T R Court Reporters|Ames, IA, Marekani · +1 515-292-2339|Iowa|http://trcourtreporters.com/
Iowa Court Reporters Association|Dallas Center, IA, Marekani|Iowa|http://www.iacra.org/
Mc Allister Court Reporting|Mt Pleasant, IA, Marekani · +1 319-986-6044|Iowa|/maps/dir//Mc+Allister+Court+Reporting,+300+S+Jefferson+St,+Mt+Pleasant,+IA+52641,+Marekani/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x87e695215e540f21:0xdb6f4301023ca874?sa=X&ved=1t:57443&ictx=111
Irish Reporting, Inc.|+1 319-393-5050|Iowa|https://www.irishreporting.com/
Sarah J Dittmer CSR RPR & Associates|+1 641-856-5591|Iowa|http://www.reportingwhereur.com/
Reporting Services LLC|Council Bluffs, IA, Marekani · +1 712-256-2202|Iowa|http://www.cbcourtreporter.com/
Cedar Valley Reporting, LLC|+1 319-236-3661|Iowa|None
Nisslys Quick Court Reporting|Dallas Center, IA, Marekani · +1 515-992-3145|Iowa|None
ReporterTech.net|+1 800-270-3376|Iowa|None
Lambert Court Reporting|+1 319-350-5763|Iowa|None
Nicols Court Reporting|Storm Lake, IA, Marekani · +1 712-732-6500|Iowa|/maps/dir//Nicols+Court+Reporting,+709+Hudson+St,+Storm+Lake,+IA+50588,+Marekani/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x878d4f19b10f2059:0xd42110e1a1b421?sa=X&ved=1t:57443&ictx=111
Parker Reporting, Ltd.|West Des Moines, IA, Marekani · +1 515-288-2288|Iowa|/maps/dir//Parker+Reporting,+Ltd.,+2801+EP+True+Pkwy+UNIT+804,+West+Des+Moines,+IA+50265,+Marekani/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x87ee9fd763b752b3:0xd7cd078744681aba?sa=X&ved=1t:57443&ictx=111
Accurate Reporting, Inc.|Sergeant Bluff, IA, Marekani · +1 712-271-7111|Iowa|/maps/dir//Accurate+Reporting,+Inc.,+514+Jace+Rd,+Sergeant+Bluff,+IA+51054,+Marekani/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x878dfec1e861916b:0xe8894915a4a80194?sa=X&ved=1t:57443&ictx=111
Legal conference|+1 319-382-8907|Iowa|None
Accurate Reporting Service|Dubuque, IA, Marekani · +1 563-584-9673|Iowa|http://www.accuratereportingservice.com/
Polk County Court Reporters|Des Moines, IA, Marekani · +1 515-286-3108|Iowa|/maps/dir//Polk+County+Court+Reporters,+500+Mulberry+St,+Des+Moines,+IA+50309,+Marekani/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x87ee990024f82e55:0xfad5613e29ffaeb3?sa=X&ved=1t:57443&ictx=111


Metropolitan Court Reporters|Overland Park, KS, Marekani · +1 913-317-8800|Kansas|http://www.metropolitanreporters.com/
AAA Court Reporting|Overland Park, KS, Marekani · +1 913-385-2699|Kansas|https://www.aaacourtreporters.com/
Cornerstone Court Reporting Company, LLC|Lenexa, KS, Marekani · +1 913-825-2510|Kansas|https://cornerstonekc.net/
Court Reporters Exchange, LLC|Lenexa, KS, Marekani · +1 913-825-2560|Kansas|https://crexchange.net/
Court Reporting Service, Inc.|Andover, KS, Marekani · +1 316-267-1201|Kansas|https://www.crsreporting.com/
Emerald Court Reporting|Leawood, KS, Marekani · +1 913-383-2400|Kansas|http://www.emeraldcourtreporting.com/
Court Reporting Institute of Kansas City|Overland Park, KS, Marekani · +1 913-432-3315|Kansas|https://crikc.com/contact-us/
Heritage Reporting Service|Kansas City, MO, Marekani · +1 816-384-0701|Kansas|http://www.heritagekcmo.com/
Merit Court Reporting Inc|Mission, KS, Marekani · +1 913-236-2929|Kansas|https://meritcourtreporting.com/
Western Kansas Reporting (This is NOT the Holcomb courthouse or municipal court)|Holcomb, KS, Marekani · +1 620-272-2820|Kansas|http://westernksreporting.wix.com/kansascourtreporters
Young Court Reporting|Lenexa, KS, Marekani · +1 913-735-5133|Kansas|http://youngcourtreporting.net/
Kansas Court Reporters Association|Wichita, KS, Marekani · +1 316-721-4500|Kansas|/maps/dir//Kansas+Court+Reporters+Association,+3920+N+Arkansas+Ave+Ave,+Wichita,+KS+67204,+Marekani/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x87bb1dfbd8fd8c53:0x7b2e453efaa1a443?sa=X&ved=1t:57443&ictx=111
Emerald Court Reporting, LLC|Overland Park, KS, Marekani · +1 913-383-2400|Kansas|http://www.emeraldcourtreporting.com/
Midwest Reporters, Inc.|Wichita, KS, Marekani · +1 800-528-3194|Kansas|http://www.midwestreporters.net/
